playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Jose Ruiz,,,11,0,0,1,0,0,0,0,0,11,10,0,5,2,6,12,,sa523975,0,0,
Frankie Montas,OAK,AL,13,14,5,6,0,0,0,0,0,88,93,0,45,12,33,68,593423,14309,11,2,SP|RP
Tyler Danish,CWS,AL,7,0,1,0,0,0,0,0,0,8,9,0,4,1,4,6,641501,15126,0,7,RP
Wade Miley,HOU,NL,16,21,7,7,0,0,0,0,0,116,121,0,57,15,45,90,489119,8779,16,0,SP
Jesus Reyes,CIN,NL,5,0,0,0,0,0,0,0,0,9,9,0,5,1,4,7,660875,19277,0,5,RP
Justin Grimm,SEA,AL,16,0,1,1,0,0,0,0,0,10,10,0,6,1,5,10,518748,11720,0,16,SP
Danny Barnes,TOR,AL,47,0,2,2,0,0,0,0,0,31,29,0,15,5,13,29,592130,11388,0,47,RP
Alex Cobb,BAL,AL,28,28,8,11,0,0,0,0,0,157,172,0,81,23,44,111,502171,6562,28,0,SP
Luis Perdomo,SD,NL,12,9,3,3,0,0,0,0,0,51,55,0,25,6,18,38,606131,14682,10,2,Relief Pitcher
Jharel Cotton,OAK,,9,6,2,2,0,0,0,0,0,36,35,0,19,6,13,32,605194,13654,0,0,SP
Buck Farmer,DET,AL,66,0,2,4,0,0,0,0,0,61,61,0,31,8,27,54,571656,14814,1,65,RP|SP
Dylan Bundy,BAL,AL,31,31,11,13,0,0,0,0,0,178,174,0,90,33,57,182,605164,12917,31,0,SP|RP
Yacksel Rios,PHI,NL,36,0,0,0,0,0,0,0,0,9,9,0,5,1,5,10,605441,15007,0,36,RP
Mike Fiers,OAK,AL,21,29,10,10,0,0,0,0,0,161,164,0,79,26,47,137,571666,7754,21,0,SP
Jose Urena,MIA,NL,32,30,10,12,0,0,0,0,0,166,163,0,79,22,56,122,570632,11589,31,0,SP
Matt Harvey,LAA,NL,24,27,8,10,0,0,0,0,0,146,154,0,75,24,41,118,518774,11713,24,0,SP
Sam Gaviglio,TOR,AL,26,9,3,5,0,0,0,0,0,78,84,0,40,13,22,62,543208,12778,24,2,SP
Martin Perez,MIN,AL,22,19,6,6,0,0,0,0,0,109,123,0,57,13,38,73,527048,6902,15,7,SP
Kyle Zimmer,KC,,12,0,0,0,0,0,0,0,0,12,12,0,6,2,6,12,622092,sa621583,0,0,SP
Gabriel Ynoa,BAL,,8,0,0,0,0,0,0,0,0,9,10,0,4,1,2,6,593679,12938,0,0,RP
Steven Wright,BOS,AL,20,2,2,2,0,0,0,0,0,43,42,0,20,6,17,34,453214,8185,4,16,SP|RP
Jimmy Cordero,WSH,NL,22,0,1,1,0,0,0,0,0,17,18,0,10,2,10,15,622772,15690,0,22,RP
John Curtiss,LAA,AL,8,0,1,1,0,0,0,0,0,13,11,0,6,2,6,14,595928,16128,0,8,RP
Peter Moylan,ATL,NL,39,0,1,1,0,0,0,0,0,30,30,0,14,3,13,24,493247,4891,0,39,RP
C.D. Pelham,TEX,AL,10,0,1,1,0,0,0,0,0,14,15,0,8,2,9,13,641962,19820,0,10,RP
J.B. Bukauskas,,,1,1,1,1,0,0,0,0,0,8,8,0,4,1,4,7,,sa829263,0,0,
Josh Osich,BAL,NL,12,0,0,1,0,0,0,0,0,10,11,0,5,1,5,8,592612,11528,0,12,RP
Tyler Thornburg,BOS,AL,25,0,3,2,0,0,0,0,0,52,51,0,28,9,22,51,592804,10688,0,25,RP|SP
Jacob Nix,SD,NL,9,13,3,5,0,0,0,0,0,67,72,0,35,10,20,44,656798,17775,9,0,SP
Brock Stewart,LAD,NL,9,1,1,1,0,0,0,0,0,23,22,0,10,4,8,19,592779,16727,2,7,SP
Odrisamer Despaigne,LAA,AL,8,1,1,1,0,0,0,0,0,10,12,0,7,1,4,7,628333,16017,4,4,RP
Taijuan Walker,ARI,NL,3,11,3,4,0,0,0,0,0,55,55,0,26,8,19,49,592836,11836,3,0,SP
Aaron Brooks,,,10,2,1,1,0,0,0,0,0,16,18,0,8,2,5,11,,sa658663,0,0,
Jose De Leon,TB,,11,6,3,3,0,0,0,0,0,42,40,0,21,7,16,41,592254,15463,0,0,SP
Randall Delgado,ARI,NL,10,0,1,2,0,0,0,0,0,35,35,0,17,5,13,28,517414,5985,0,10,SP
Adalberto Mejia,MIN,AL,5,11,5,5,0,0,0,0,0,90,91,0,42,11,32,74,606167,13188,4,1,Relief Pitcher
Adrian Sampson,TEX,AL,5,5,1,2,0,0,0,0,0,24,29,0,13,4,5,14,592716,13339,4,1,SP
Jackson Stephens,CIN,NL,29,0,0,0,0,0,0,0,0,11,12,0,6,2,4,10,623451,14420,0,29,RP
Jorge Lopez,KC,AL,7,8,3,5,0,0,0,0,0,67,72,0,37,9,29,52,605347,14527,7,0,Closer
Daniel Coulombe,OAK,AL,27,0,1,1,0,0,0,0,0,18,20,0,9,3,6,16,543056,13293,0,27,RP
Shelby Miller,TEX,NL,5,19,5,8,0,0,0,0,0,107,115,0,59,17,43,92,571946,10197,4,1,SP
Clayton Richard,TOR,NL,28,25,7,10,0,0,0,0,0,145,162,0,77,19,51,100,453385,3551,27,0,SP
Jaime Barria,LAA,AL,26,25,8,9,0,0,0,0,0,133,133,0,66,21,46,104,642545,18356,26,0,Relief Pitcher
Brady Rodgers,HOU,,6,4,2,1,0,0,0,0,0,23,26,0,13,4,7,17,572086,13393,0,0,RP
Drew Smyly,TEX,,22,22,6,8,0,0,0,0,0,121,123,0,64,22,38,108,592767,11760,0,0,SP
Zac Reininger,DET,AL,18,0,2,1,0,0,0,0,0,41,43,0,24,7,16,34,643617,15285,0,18,RP
Kyle McGowin,WSH,NL,5,1,0,0,0,0,0,0,0,7,7,0,3,1,2,6,641851,15071,1,4,RP
Miguel Diaz,SD,NL,11,0,1,1,0,0,0,0,0,18,16,0,9,2,10,20,622766,18815,0,11,RP
Jason Vargas,NYM,NL,21,22,9,9,0,0,0,0,0,119,122,0,59,20,38,101,450306,8044,20,0,Relief Pitcher
Brian Duensing,CHC,NL,48,0,2,1,0,0,0,0,0,36,37,0,20,5,17,30,488846,4064,0,48,RP|LF
Taylor Hearn,,,4,4,1,2,0,0,0,0,0,19,19,0,10,2,9,17,,sa658531,0,0,
Drew Hutchison,TEX,NL,11,2,2,1,0,0,0,0,0,18,20,0,8,3,7,13,571800,10732,0,11,SP
Chad Bettis,COL,NL,27,4,3,3,0,0,0,0,0,65,71,0,35,10,21,46,518452,10587,20,7,Closer
Randy Rosario,CHC,NL,44,0,2,1,0,0,0,0,0,39,41,0,20,4,18,28,600968,14508,0,44,RP
Chris Lee,BAL,,9,0,0,1,0,0,0,0,0,9,10,0,5,1,4,6,595296,sa550044,0,0,RP
Felix Hernandez,SEA,AL,29,24,7,10,0,0,0,0,0,133,137,0,71,20,48,108,433587,4772,28,1,SP
Julio Teheran,ATL,NL,31,30,9,10,0,0,0,0,0,169,158,0,84,27,68,150,527054,6797,31,0,SP
Jake Faria,TB,AL,17,13,4,4,0,0,0,0,0,67,63,0,34,10,29,61,607188,13699,12,5,SP
Ivan Nova,CWS,NL,29,29,9,12,0,0,0,0,0,164,181,0,87,29,37,120,467100,1994,29,0,SP
Tyson Ross,DET,NL,25,22,6,9,0,0,0,0,0,125,129,0,69,16,53,98,475115,7872,22,0,SP|RP
Chris Volstad,CWS,AL,33,1,1,2,0,0,0,0,0,26,37,0,19,4,6,13,458690,9901,1,32,RP|SP
Heath Fillmyer,KC,AL,17,4,3,4,0,0,0,0,0,71,76,0,38,10,28,50,641571,17466,13,4,RP
Rayan Gonzalez,COL,,5,0,0,0,0,0,0,0,0,5,5,0,3,1,3,5,543234,sa455370,0,0,RP
Julian Merryweather,TOR,,1,1,0,0,0,0,0,0,0,5,6,0,3,1,2,5,657240,sa829363,0,0,SP
Enyel De Los Santos,PHI,NL,7,9,3,3,0,0,0,0,0,51,51,0,26,8,20,43,660853,18403,2,5,SP
Jeff Brigham,MIA,NL,4,4,1,2,0,0,0,0,0,23,23,0,12,4,9,19,656257,16631,4,0,RP
Carlos Ramirez,OAK,AL,3,0,0,0,0,0,0,0,0,6,4,0,2,0,3,4,570702,11743,0,3,
Evan Phillips,BAL,NL,4,0,1,1,0,0,0,0,0,20,19,0,11,3,10,20,623465,17734,0,4,RP
Justus Sheffield,SEA,AL,3,13,3,5,0,0,0,0,0,72,70,0,36,10,35,56,656954,17285,0,3,RP|SP
Reynaldo Lopez,CWS,AL,32,29,9,11,0,0,0,0,0,170,164,0,86,27,67,144,625643,16400,32,0,SP
Jordan Zimmermann,DET,AL,25,28,8,11,0,0,0,0,0,154,172,0,86,27,37,118,519455,4505,25,0,SP
Justin Shafer,TOR,AL,6,0,1,0,0,0,0,0,0,9,9,0,4,1,5,5,596101,16132,0,6,
Brian Johnson,BOS,AL,38,6,3,3,0,0,0,0,0,54,57,0,29,9,21,44,598271,14272,13,25,SP|RP
Eric Skoglund,KC,AL,14,7,2,3,0,0,0,0,0,39,43,0,22,6,13,29,607215,16155,13,1,Relief Pitcher
Adam Plutko,CLE,AL,17,3,2,1,0,0,0,0,0,36,37,0,18,7,11,30,592644,15846,12,5,Closer
Thyago Vieira,CWS,AL,16,0,1,1,0,0,0,0,0,20,20,0,11,3,11,19,600986,14510,0,16,RP
Dylan Covey,CWS,AL,27,14,4,7,0,0,0,0,0,83,89,0,46,11,36,61,592229,14825,21,6,Relief Pitcher
Mike Wright,BAL,AL,48,1,2,3,0,0,0,0,0,60,64,0,34,10,22,51,605541,12586,2,46,SP
Aaron Slegers,PIT,AL,4,3,1,1,0,0,0,0,0,21,24,0,11,3,6,14,642083,15231,2,2,SP
Cody Carroll,BAL,AL,15,0,1,2,0,0,0,0,0,33,31,0,19,5,19,33,606944,17664,0,15,Closer
Taylor Clarke,,,2,2,1,1,0,0,0,0,0,13,13,0,7,2,5,10,,sa874810,0,0,
Jason Hammel,KC,AL,39,10,3,5,0,0,0,0,0,57,68,0,34,9,18,45,434628,4538,18,21,SP
Corey Oswalt,NYM,NL,17,6,2,2,0,0,0,0,0,37,38,0,20,6,13,28,621261,13677,12,5,SP
Matt Magill,MIN,AL,40,0,2,2,0,0,0,0,0,44,44,0,23,7,20,42,543483,3950,0,40,RP|SP
Tyler Beede,SF,NL,2,2,0,1,0,0,0,0,0,9,9,0,5,1,5,8,595881,16981,2,0,Closer
Doug Fister,TEX,AL,12,4,1,2,0,0,0,0,0,22,24,0,11,3,7,15,450729,9425,12,0,SP
A.J. Schugel,PIT,,12,0,1,1,0,0,0,0,0,17,17,0,7,3,7,14,519263,11432,0,0,RP
Tyler Mahle,CIN,NL,24,14,4,5,0,0,0,0,0,69,70,0,36,12,27,62,641816,16358,23,0,Relief Pitcher
Mike Dunn,COL,NL,25,0,2,2,0,0,0,0,0,38,38,0,23,6,21,37,445197,9948,0,25,RP
Josh Lucas,OAK,AL,8,0,0,0,0,0,0,0,0,10,10,0,5,1,4,7,572998,11686,1,7,
Jeremy Hellickson,WSH,NL,19,22,7,7,0,0,0,0,0,120,124,0,61,20,33,88,476451,4371,19,0,SP
Dillon Peters,LAA,NL,7,5,2,2,0,0,0,0,0,29,32,0,15,4,10,20,596071,18790,5,2,SP
A.J. Cole,CLE,AL,28,1,2,1,0,0,0,0,0,26,28,0,16,5,11,29,595918,11467,0,28,RP|SP
Bryan Mitchell,SD,NL,16,10,3,5,0,0,0,0,0,78,86,0,41,10,36,52,571951,11479,11,5,SP|RP
Stephen Gonsalves,MIN,AL,7,7,3,3,0,0,0,0,0,38,38,0,21,5,21,31,624427,15492,4,3,SP
Casey Sadler,PIT,NL,2,0,0,0,0,0,0,0,0,14,16,0,7,2,6,9,594987,11209,0,2,RP
Jesus Castillo,LAA,,9,0,0,1,0,0,0,0,0,9,10,0,5,1,3,7,612792,sa657701,0,0,SP
Yency Almonte,COL,NL,14,2,1,1,0,0,0,0,0,21,23,0,12,3,9,17,622075,15068,0,14,RP
Edinson Volquez,TEX,,18,18,5,7,0,0,0,0,0,97,103,0,54,14,44,76,450172,3990,0,0,SP
Forrest Snow,,,12,6,2,2,0,0,0,0,0,25,28,0,13,5,9,24,,sa549462,0,0,
Matt Moore,DET,AL,39,17,4,7,0,0,0,0,0,95,104,0,56,15,35,79,519043,1890,12,27,Relief Pitcher
Jake Barrett,PIT,NL,7,0,0,0,0,0,0,0,0,7,7,0,4,1,4,8,545332,13322,0,7,RP
Tyler Chatwood,CHC,NL,25,6,3,5,0,0,0,0,0,66,62,0,33,7,42,55,543022,4338,20,4,Closer
Eduardo Paredes,LAA,AL,14,0,0,0,0,0,0,0,0,10,10,0,6,1,4,7,622161,16344,0,14,RP
Chase Anderson,MIL,NL,30,28,10,9,0,0,0,0,0,155,151,0,75,27,53,131,502624,6895,30,0,SP
Brooks Pounders,COL,NL,14,0,1,1,0,0,0,0,0,9,10,0,6,2,3,8,572044,10387,0,14,RP
Ariel Jurado,TEX,AL,12,8,3,4,0,0,0,0,0,49,58,0,27,7,13,26,642558,17030,8,4,SP
Keury Mella,CIN,NL,4,2,1,1,0,0,0,0,0,15,16,0,8,2,6,12,622492,15964,0,4,RP
Nick Tropeano,LAA,AL,14,11,3,4,0,0,0,0,0,58,57,0,30,10,23,51,607374,12385,14,0,SP
Yovani Gallardo,TEX,NL,3,8,3,3,0,0,0,0,0,46,51,0,26,6,20,32,451596,8173,0,3,SP
Luke Farrell,TEX,NL,20,0,0,0,0,0,0,0,0,8,7,0,4,1,4,8,608652,15101,2,18,SP
Chris Ellis,,,17,6,3,4,0,0,0,0,0,49,51,0,27,8,19,40,,sa602616,0,0,
Miguel Castro,BAL,AL,63,0,2,4,0,0,0,0,0,66,66,0,34,8,32,46,612434,15684,1,62,RP
Jerad Eickhoff,PHI,NL,3,8,2,3,0,0,0,0,0,36,37,0,19,6,12,35,595191,12664,1,2,SP
Ian Kennedy,KC,AL,22,26,6,10,0,0,0,0,0,140,142,0,76,26,49,122,453178,6986,22,0,SP
Homer Bailey,LAD,NL,20,5,1,2,0,0,0,0,0,27,34,0,17,4,10,20,456701,8362,20,0,SP
Tim Collins,WSH,NL,38,0,0,0,0,0,0,0,0,9,9,0,5,1,5,7,525768,3164,0,38,RP
Dan Straily,MIA,NL,26,29,7,11,0,0,0,0,0,155,154,0,80,27,60,134,573185,9460,23,0,SP
Hector Santiago,CWS,AL,49,5,3,3,0,0,0,0,0,44,41,0,23,7,22,41,502327,4026,7,42,SP
Marco Estrada,OAK,AL,28,19,6,7,0,0,0,0,0,104,106,0,57,18,39,83,462136,1118,28,0,SP
Duane Underwood Jr.,CHC,NL,1,2,1,1,0,0,0,0,0,9,9,0,5,1,4,6,621249,14677,1,0,
Brett Graves,MIA,NL,21,0,1,1,0,0,0,0,0,25,30,0,16,4,10,17,605255,16218,0,21,
Merandy Gonzalez,SF,NL,8,2,1,1,0,0,0,0,0,25,26,0,13,4,11,17,642571,17313,1,7,RP
Bartolo Colon,TEX,AL,28,9,3,4,0,0,0,0,0,52,62,0,30,9,11,30,112526,375,24,4,SP
Junichi Tazawa,LAA,AL,9,0,1,1,0,0,0,0,0,23,25,0,13,4,9,20,547749,4079,0,9,RP
Gregory Infante,CWS,AL,10,0,0,1,0,0,0,0,0,8,9,0,5,1,3,6,500872,9119,0,10,RP
Jordan Romano,,,29,2,1,2,0,0,0,0,0,42,44,0,23,7,18,36,,sa829155,0,0,
Conner Greene,KC,,10,0,0,0,0,0,0,0,0,10,10,0,5,1,6,7,641632,sa737829,0,0,SP
Jarlin Garcia,MIA,NL,29,0,2,3,0,0,0,0,0,55,58,0,28,9,19,38,606424,18282,7,22,RP
Tommy Milone,WSH,NL,5,3,1,2,0,0,0,0,0,16,17,0,9,3,4,13,543548,7608,4,1,SP
Ben Lively,KC,AL,5,2,1,2,0,0,0,0,0,23,24,0,13,3,8,17,594902,14932,0,5,RP|SP
Ryan Carpenter,DET,AL,6,4,1,2,0,0,0,0,0,25,29,0,15,5,8,19,543001,12699,5,1,SP
Lucas Giolito,CWS,AL,32,28,9,12,0,0,0,0,0,158,157,0,88,24,74,123,608337,15474,32,0,SP
Brandon Finnegan,CIN,NL,5,0,0,1,0,0,0,0,0,11,12,0,7,2,6,9,605232,16208,5,0,SP
Burch Smith,KC,AL,38,1,0,1,0,0,0,0,0,14,14,0,8,3,7,14,572143,12784,6,32,SP|RP
Yefry Ramirez,BAL,AL,17,10,3,6,0,0,0,0,0,66,68,0,38,12,29,61,606162,15655,12,5,Relief Pitcher
Jimmy Yacabonis,BAL,AL,12,4,1,3,0,0,0,0,0,40,41,0,23,6,19,30,642231,15157,7,5,RP|SP
Edwin Jackson,OAK,AL,17,12,4,4,0,0,0,0,0,69,70,0,38,11,30,53,429719,1841,17,0,SP
John Means,BAL,AL,1,1,1,1,0,0,0,0,0,10,11,0,6,2,3,7,607644,16269,0,1,RP
Matt Koch,ARI,NL,19,5,2,2,0,0,0,0,0,33,40,0,20,6,9,19,571863,13420,13,6,SP|RP
Tyler Cloyd,MIA,NL,7,1,1,1,0,0,0,0,0,16,21,0,12,3,5,11,543031,8536,0,7,SP
Josh Tomlin,CLE,AL,32,4,2,2,0,0,0,0,0,27,31,0,15,6,4,19,458708,9388,9,23,SP
Dillon Tate,,,1,1,0,1,0,0,0,0,0,9,10,0,5,1,3,6,,sa874239,0,0,
Rookie Davis,CIN,,9,2,1,2,0,0,0,0,0,18,20,0,11,4,6,16,606959,14962,0,0,SP
Josh Rogers,BAL,AL,3,8,2,4,0,0,0,0,0,44,51,0,26,8,14,29,642028,18510,3,0,SP
Ryan Burr,CWS,AL,8,0,1,1,0,0,0,0,0,20,19,0,11,3,11,16,621114,17536,0,8,RP
Chase De Jong,MIN,AL,4,1,1,1,0,0,0,0,0,12,14,0,6,2,4,7,608328,15036,4,0,SP
Thomas Pannone,TOR,AL,12,8,3,4,0,0,0,0,0,55,58,0,31,11,19,44,623381,17281,6,6,RP
Brandon Cumpton,TOR,AL,1,1,1,1,0,0,0,0,0,16,23,0,14,3,6,10,592238,11366,0,1,SP
Robert Stephenson,CIN,NL,4,3,3,4,0,0,0,0,0,54,48,0,27,9,30,58,596112,13594,3,1,SP|RP
Chris O'Grady,MIA,NL,8,1,0,0,0,0,0,0,0,6,6,0,3,1,3,6,622217,13818,0,8,RP
Akeel Morris,LAA,AL,9,0,0,0,0,0,0,0,0,5,5,0,3,1,3,4,592570,12185,0,9,RP
Danny Farquhar,CWS,AL,8,0,1,0,0,0,0,0,0,8,7,0,4,1,3,8,543144,8501,0,8,RP
Hunter Harvey,BAL,,2,1,0,1,0,0,0,0,0,8,8,0,4,1,3,6,640451,sa737510,0,0,RP
Lucas Sims,CIN,NL,6,4,1,2,0,0,0,0,0,23,22,0,13,4,11,22,608371,13470,0,6,SP
Jeff Hoffman,COL,NL,6,6,2,3,0,0,0,0,0,38,41,0,23,5,17,30,656546,17432,1,5,SP
Elieser Hernandez,MIA,NL,32,1,2,3,0,0,0,0,0,53,54,0,29,9,22,40,622694,16933,6,26,Closer
Jonathan Hernandez,TEX,,1,1,0,1,0,0,0,0,0,8,8,0,5,1,4,6,642546,sa737482,0,0,
Deck McGuire,LAA,AL,17,1,1,1,0,0,0,0,0,9,9,0,4,2,4,7,592547,11596,4,13,
Mike Hauschild,TOR,AL,2,1,1,1,0,0,0,0,0,16,20,0,11,2,8,11,623434,14033,1,1,
Kyle McGrath,SD,NL,4,0,0,0,0,0,0,0,0,5,5,0,2,1,2,5,657681,16793,0,4,
Harrison Musgrave,COL,NL,35,0,1,2,0,0,0,0,0,29,33,0,17,5,12,23,643466,16532,0,35,RP
Jose Fernandez,LAA,AL,36,0,1,1,0,0,0,0,0,20,20,0,12,3,11,17,628336,19254,30,-30,
Sean Gilmartin,BAL,AL,12,0,0,1,0,0,0,0,0,12,13,0,6,2,4,8,543219,12781,0,12,RP
Beau Burrows,,,7,7,1,3,0,0,0,0,0,33,36,0,21,6,14,26,,sa874682,0,0,
Chad Bell,ATL,AL,3,0,1,1,0,0,0,0,0,9,12,0,7,1,3,7,518445,10297,0,3,RP
Kodi Medeiros,,,7,1,1,1,0,0,0,0,0,12,12,0,6,2,7,10,,sa828664,0,0,
P.J. Conlon,NYM,NL,3,2,0,1,0,0,0,0,0,11,13,0,6,2,4,7,664869,18213,2,1,
Luis Ortiz,BAL,AL,2,9,2,4,0,0,0,0,0,44,51,0,27,8,16,30,656814,16942,1,1,RP
James Shields,CWS,AL,34,19,5,8,0,0,0,0,0,114,120,0,66,22,46,90,448306,7059,33,1,SP
Pedro Araujo,BAL,AL,20,0,1,2,0,0,0,0,0,26,26,0,16,5,14,27,606478,17697,0,20,RP
Andrew Cashner,BAL,AL,29,28,7,13,0,0,0,0,0,155,174,0,90,25,63,99,488768,8782,28,0,SP
Brock Burke,,,2,2,0,1,0,0,0,0,0,11,12,0,6,2,5,9,,sa828798,0,0,
Ervin Santana,MIN,AL,5,15,4,6,0,0,0,0,0,81,83,0,44,14,26,61,429722,3200,5,0,SP
JC Ramirez,LAA,AL,2,4,2,2,0,0,0,0,0,25,27,0,13,4,9,18,500724,8302,2,0,RP
Tanner Rainey,WSH,NL,8,0,1,1,0,0,0,0,0,16,14,0,10,2,13,17,663432,17610,0,8,RP
Sam Howard,COL,NL,4,0,0,0,0,0,0,0,0,6,7,0,4,1,3,3,607572,16265,0,4,
Julian Fernandez,MIA,,8,0,0,0,0,0,0,0,0,8,8,0,5,1,5,6,642759,sa737347,0,0,RP
Jordan Stephens,,,1,1,0,1,0,0,0,0,0,6,7,0,4,1,2,5,,sa875031,0,0,
Miguel Gonzalez,CWS,AL,3,16,4,6,0,0,0,0,0,91,103,0,54,15,30,58,456068,7024,3,0,SP
Chris Flexen,NYM,NL,4,4,1,1,0,0,0,0,0,21,22,0,11,3,9,16,623167,13896,1,3,SP
Mark Leiter,TOR,NL,12,0,1,1,0,0,0,0,0,18,21,0,10,3,8,15,643410,15551,0,12,RP
Zac Curtis,TEX,NL,7,0,0,1,0,0,0,0,0,10,9,0,5,1,7,10,657205,16684,0,7,RP
Ryan Castellani,,,1,1,0,0,0,0,0,0,0,6,6,0,4,1,3,4,,sa828689,0,0,
Sandy Baez,DET,AL,9,0,1,1,0,0,0,0,0,35,39,0,21,7,16,26,622783,17754,0,9,SP
Andrew Moore,TB,,3,2,0,1,0,0,0,0,0,8,8,0,5,2,2,5,621058,17553,0,0,RP
Gregory Soto,DET,,4,0,0,0,0,0,0,0,0,6,6,0,4,1,4,4,642397,sa737262,0,0,SP
David Hess,BAL,AL,21,18,4,8,0,0,0,0,0,100,110,0,61,21,38,73,605276,16130,19,2,SP
Alec Asher,MIL,NL,2,1,1,1,0,0,0,0,0,11,13,0,7,2,4,6,594742,13560,0,2,SP
Yohander Mendez,TEX,AL,8,11,3,5,0,0,0,0,0,65,69,0,37,13,27,48,622795,14391,5,3,Relief Pitcher
Christian Bergman,SEA,AL,3,2,1,2,0,0,0,0,0,19,24,0,12,4,6,12,548357,10925,2,1,SP
Elvis Luciano,,,13,0,0,1,0,0,0,0,0,13,15,0,9,2,9,10,,sa3003029,0,0,
Brandon Mann,TEX,AL,7,0,0,0,0,0,0,0,0,6,6,0,3,1,3,3,448167,5172,0,7,
Carson Fulmer,CWS,AL,9,3,2,3,0,0,0,0,0,39,42,0,25,7,24,32,608334,18311,8,1,Closer
Albert Abreu,NYY,,7,4,1,2,0,0,0,0,0,19,21,0,12,4,10,16,656061,sa828366,0,0,SP
Parker Bridwell,OAK,AL,5,1,0,1,0,0,0,0,0,7,9,0,4,1,2,4,592170,11502,1,4,SP
Johnny Barbato,DET,AL,7,0,0,0,0,0,0,0,0,5,5,0,3,1,2,3,592127,11440,0,7,RP
Chase Whitley,ATL,NL,1,0,0,0,0,0,0,0,0,8,8,0,4,2,3,6,595032,10982,0,1,SP
