playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Lucas Williams,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918745,0,0,
Jhon Martinez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737095,0,0,
Ryan Hinchley,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875219,0,0,
Orlando Torrez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa598124,0,0,
Ian Dickson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599738,0,0,
Devon Stewart,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875230,0,0,
Carson Cross,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa709597,0,0,
Adan Frias,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003007,0,0,
Ygnacio Rondon,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828484,0,0,
Dalton Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737091,0,0,
Deivy Mendez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737357,0,0,
Ronel Blanco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919082,0,0,
Cam Booser,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa754843,0,0,
Miguel Burgos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657551,0,0,
Boris Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873182,0,0,
Matt Trowbridge,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829068,0,0,
Luis Martinez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830305,0,0,
Jairon Peguero,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917470,0,0,
Daniel Alvarez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828462,0,0,
Franyel Casadilla,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828384,0,0,
Kelvin Rodriguez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877674,0,0,
Jake Johnson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875659,0,0,
Adalberto Pena,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873174,0,0,
Kyle Weatherly,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918112,0,0,
Stephen Woods,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737853,0,0,
Gregori Vasquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873328,0,0,
Braeden Ogle,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917989,0,0,
Travis MacGregor,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917950,0,0,
Kenny Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa943755,0,0,
Orleny Quiroz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa883009,0,0,
Daniel Zandona,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875287,0,0,
Deivi Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916944,0,0,
Billy Roth,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738186,0,0,
Jorge Oviedo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828515,0,0,
Jadison Jimenez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657419,0,0,
Brady Muller,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002824,0,0,
Anjul Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa735868,0,0,
Palmer Betts,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829741,0,0,
Michael Letkewicz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918538,0,0,
Cesar Rosado,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873321,0,0,
Chase Mallard,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829313,0,0,
Robert Corniel,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa739468,0,0,
Elio Silva,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872820,0,0,
Leonel Aponte,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917879,0,0,
Alexis Portillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3001065,0,0,
Brandon Glazer,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa549678,0,0,
Ivan Andueza,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737194,0,0,
Orlando Pascual,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa883761,0,0,
Garrett Schilling,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004770,0,0,
Ivan Maldonado,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa202276,0,0,
David Fischer,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa526385,0,0,
Chris Dula,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738420,0,0,
Jarrett Brown,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599264,0,0,
Eduard Rosillo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa880175,0,0,
Mike Ellenbest,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918550,0,0,
Jorge Tavarez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872546,0,0,
Kai-Wei Lin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919537,0,0,
Geury Ortiz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872734,0,0,
Jhon De Jesus,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877525,0,0,
Ryan Oduber,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873198,0,0,
Dany Jimenez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa885967,0,0,
Jared Gesell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918515,0,0,
Argenis Blanco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737195,0,0,
Didier Vargas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002981,0,0,
Colton Howell,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875853,0,0,
Niklas Stephenson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa691089,0,0,
Jason Freeman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa878814,0,0,
Kenlly Montas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917471,0,0,
Daniel Ramos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828512,0,0,
Daniel Duarte,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877364,0,0,
Felix Marte,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506244,0,0,
Andrew Elliott,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876045,0,0,
Wilfri Aleton,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737093,0,0,
Nick Wells,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828791,0,0,
Kyle Johnston,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3004571,0,0,
Michael Rishwain,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918542,0,0,
Leonardo De La Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa740811,0,0,
Argenis Romano,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872882,0,0,
Cameron Mingo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa945471,0,0,
Francisco German,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828467,0,0,
Chris Comito,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875632,0,0,
Ivan Jean,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875876,0,0,
Angel Padron,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873319,0,0,
Yojensy Arias,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658847,0,0,
Ryan McKay,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875357,0,0,
Brian Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828794,0,0,
Jeronimo Castro,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917880,0,0,
Erik Manoah,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829063,0,0,
Jasseel De La Cruz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa879559,0,0,
Jeffri Ocando,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa923379,0,0,
Dariel Delgado,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa200472,0,0,
Orestes Melendez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827216,0,0,
Brenan Hanifee,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917973,0,0,
Servando Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917154,0,0,
Zach Matson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918537,0,0,
Yi-Hsiang Lin,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659494,0,0,
Randy Acevedo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873299,0,0,
Francisco Perez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872785,0,0,
Wilfredo Pereira,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917136,0,0,
Ramon Taveras,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830639,0,0,
Domingo Pena,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873339,0,0,
Huascar Ynoa,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873433,0,0,
Omar Conoropo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917047,0,0,
Blake Hickman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa658504,0,0,
Diarlin Jimenez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003091,0,0,
Ramon Laguerre,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828723,0,0,
Jeremy Ovalle,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828493,0,0,
Oscar Verdugo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa504951,0,0,
Jesus Ceballos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919498,0,0,
Yoiber Marquina,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737061,0,0,
Edwar Ramirez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875838,0,0,
Tomas Alastre,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873529,0,0,
Alan Garcia,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599541,0,0,
Humberto Castellanos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917878,0,0,
Ryan Boelter,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918854,0,0,
Ariel Gracia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657629,0,0,
Aneudy Acosta,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917759,0,0,
Joan Baez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828412,0,0,
Edgar Martinez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa919826,0,0,
Sandro Rosario,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa886966,0,0,
Michael Costello,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa827371,0,0,
Maiker Pinto,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875901,0,0,
Jake Polancic,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918215,0,0,
Carlos Polanco,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa696311,0,0,
Connor Eller,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918513,0,0,
Juan Hillman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa874796,0,0,
Jonathon Mulford,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918844,0,0,
Felix Viloria,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828561,0,0,
Ezequiel Zabaleta,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa887275,0,0,
Zac Correll,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829071,0,0,
Cameron Palmer,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875410,0,0,
Zach Albin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829265,0,0,
Johalis Pacheco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737355,0,0,
Greg Tomchick,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875868,0,0,
Alexander Rosario,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa876533,0,0,
Luis Jimenez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736701,0,0,
Victor Diaz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659749,0,0,
Omar Espinoza,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa653697,0,0,
Angel Lezama,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa597421,0,0,
Casey Shane,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737819,0,0,
Michael Silva,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875814,0,0,
Keinter Olivares,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa881441,0,0,
Daniel Guzman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873203,0,0,
Patrick Riehl,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918565,0,0,
Yeison Cespedes,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919499,0,0,
Cody Dube,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918191,0,0,
Alexander Calderon,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828224,0,0,
Geraldo Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa921459,0,0,
Travis Seabrooke,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa738330,0,0,
Eduardo Del Rosario,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737089,0,0,
Josh Mitchell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004108,0,0,
Nick Howard,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827196,0,0,
Rony Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918036,0,0,
Adriam Castillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa921282,0,0,
Francisco Gonzalez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657929,0,0,
Nick Nelson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829552,0,0,
Marco Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916837,0,0,
Enmanuel Marcan,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa919030,0,0,
Joel Cabrera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa740305,0,0,
Felix Tati,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828538,0,0,
Emilio Ferrebus,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa871486,0,0,
Melvi Acosta,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917401,0,0,
Randy Alcantara,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830622,0,0,
Ian Kahaloa,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875035,0,0,
Alec Grosser,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737942,0,0,
Jeifry Nunez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873542,0,0,
Wellington Caceres,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916964,0,0,
Oscar Tovar,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873186,0,0,
Carlos Carreno,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917564,0,0,
A.J. Alexy,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919115,0,0,
Dennis Herrera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916706,0,0,
Alexander Vizcaino,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa920272,0,0,
Cesar Ventura,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828214,0,0,
Odalvi Javier,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877574,0,0,
Erik Espinal,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918630,0,0,
Juan Mejia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002949,0,0,
Jose Marcano,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003047,0,0,
Noe Toribio,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003041,0,0,
Fauris Guerrero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877605,0,0,
Johan Herrera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916838,0,0,
Connor Bach,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829289,0,0,
Johan Dominguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916727,0,0,
Jose Gomez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917974,0,0,
Michael Messier,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918380,0,0,
Carlos Suniaga,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873291,0,0,
Jean Carlos Valdez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917490,0,0,
Oneiver Diaz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828895,0,0,
Rodolfo Aguirre,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa447339,0,0,
Luis Araujo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737446,0,0,
Jose Santiago,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737036,0,0,
Gregory Santos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917162,0,0,
Bryan Alcala,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002685,0,0,
Cristopher Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828749,0,0,
Austin Franklin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917977,0,0,
Ryne Inman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875696,0,0,
Frandy Diaz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828156,0,0,
Jose Parra,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3003141,0,0,
Angelo Palumbo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737382,0,0,
Luke Curtis,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829243,0,0,
Carlos Indriago,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa735847,0,0,
Josh Heddinger,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829340,0,0,
Yennsy Diaz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873331,0,0,
Cesar Yanez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736743,0,0,
Alfonso Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917812,0,0,
Randy Pondler,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa919219,0,0,
Tyler Beardsley,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918348,0,0,
Fernando Gallegos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919324,0,0,
Brandon Agar,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa919825,0,0,
Pablo Ochoa,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873456,0,0,
John Valek,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa921352,0,0,
Wilfredo Ramirez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa824990,0,0,
Ryan Pennell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829480,0,0,
Confesor Inoa,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919027,0,0,
Antonio Canizales,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa923371,0,0,
Benjamin Sandoval,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa545115,0,0,
Dylan Thompson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875029,0,0,
Nelmerson Xavier Angela,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa880044,0,0,
Joshua Javier,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917392,0,0,
Daniel Pilar,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa735828,0,0,
Jacob Morris,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa503050,0,0,
Yonelvy Pichardo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828859,0,0,
Maximo Castillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917181,0,0,
Cristian Machuca,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877009,0,0,
Rex Hill,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918640,0,0,
Jhonatan Munoz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916947,0,0,
Yelmery Sisnero,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873223,0,0,
Juan Castillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873541,0,0,
Juan Mota,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917387,0,0,
Omar Herman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917870,0,0,
Marcos Encarnacion,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828260,0,0,
Kevin Mooney,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827431,0,0,
Luis Guzman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737455,0,0,
Yeudry Manzanillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917769,0,0,
Stuart Holmes,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876207,0,0,
Salvador Justo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737459,0,0,
Kyle Cedotal,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918411,0,0,
Hayden Jones,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875976,0,0,
Junior Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828546,0,0,
Demarcus Evans,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875783,0,0,
Prebito Reyes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828194,0,0,
Yan De La Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830143,0,0,
Angel Acevedo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917893,0,0,
Adolfi Telleria,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa736947,0,0,
Freicer Perez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873207,0,0,
Dylan Sons,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa658255,0,0,
Ivan Medina,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830138,0,0,
Gentry Fortuno,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875764,0,0,
Kory Groves,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876163,0,0,
Spencer Moran,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829020,0,0,
Joel Peguero,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917689,0,0,
Luis Oviedo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917344,0,0,
Eris Filpo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917835,0,0,
Andres Torres,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828533,0,0,
Dustin Hunt,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873711,0,0,
Osiris Ramirez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa743855,0,0,
Justin Garza,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658782,0,0,
Chris McDonald,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa921551,0,0,
